Latitude	Long 	YSIFNU
38.17844764	-122.0477495	55.34573198
38.178468	-122.0477136	64.26974427
38.17848894	-122.0476712	65.90983734
38.17850871	-122.0476364	61.10156771
38.17853443	-122.0475964	64.99475802
38.17856383	-122.047556	56.65455628
38.17859716	-122.0475158	45.75165977
38.17863085	-122.0474805	44.38804482
38.17866728	-122.0474442	46.35133877
38.1787093	-122.0474099	47.87674271
38.17875406	-122.0473789	49.35592436
38.17880442	-122.0473531	50.72730987
38.17885715	-122.0473361	59.89510747
38.17891417	-122.047317	64.4919858
38.1789725	-122.0472971	59.96632382
38.17903083	-122.0472849	58.93000554
38.17908952	-122.0472773	60.16987219
38.17914952	-122.0472733	61.85448235
38.17921058	-122.047274	61.03914519
38.17927594	-122.0472777	59.55665539
38.17934295	-122.0472849	58.6530211
38.17941093	-122.0473006	58.36262678
38.17947759	-122.04732	58.04675188
38.17954425	-122.0473437	57.67052566
38.17961056	-122.0473697	57.72614141
38.17967591	-122.0473994	58.07272851
38.17974328	-122.0474291	58.30390321
38.17981364	-122.0474656	58.56942318
38.17988459	-122.0475083	58.67411291
38.17995185	-122.047556	58.72786675
38.18001447	-122.0476084	58.96134612
38.18007375	-122.0476648	58.94301083
38.18013112	-122.0477283	58.68012781
38.1801897	-122.0477979	58.61147424
38.18024338	-122.0478662	58.73992678
38.18029838	-122.047936	58.88273002
38.18035231	-122.0480113	59.21018976
38.1804016	-122.0480887	59.6455104
38.1804472	-122.0481698	59.79937201
38.18048886	-122.0482555	59.61418945
38.18052946	-122.0483431	59.47068258
38.18056613	-122.0484291	59.44787068
38.18060279	-122.0485181	59.47368585
38.18063946	-122.0486034	59.83216659
38.18067435	-122.0486911	60.29964758
38.18070374	-122.0487828	60.43754313
38.18073637	-122.0488759	60.68658196
38.18076566	-122.0489753	61.32775797
38.18079303	-122.0490789	62.05153296
38.18082162	-122.049185	62.46835223
38.18084389	-122.0492957	62.59382132
38.18086222	-122.0494094	62.86612862
38.18087984	-122.0495254	63.21964385
38.18089661	-122.0496458	63.33896268
38.18091994	-122.0497667	63.37425805
38.18094468	-122.0498847	63.49873526
38.18097468	-122.0500017	63.69786967
38.18100468	-122.050119	63.88917198
38.18103538	-122.0502327	57.1272874
38.18106942	-122.050348	51.04673365
38.18110644	-122.050464	50.3864889
38.18114512	-122.0505773	55.34379947
38.18118476	-122.0506903	59.75516352
38.1812238	-122.0508019	60.18089621
38.18126581	-122.0509143	60.32203898
38.18130844	-122.0510289	59.96245294
38.18134914	-122.0511429	59.2540556
38.18139247	-122.0512586	58.90148331
38.18143545	-122.0513702	58.91295765
38.18147676	-122.0514819	58.75920431
38.18151676	-122.0515949	58.61
38.18155711	-122.0517129	58.67917178
38.18159807	-122.0518296	58.42954333
38.1816364	-122.0519459	57.87408662
38.18167508	-122.0520612	57.554531
38.18171543	-122.0521768	57.33707066
38.1817571	-122.0522881	56.89337423
38.18179981	-122.0523981	56.42030166
38.18184613	-122.0525085	56.09764264
38.18189182	-122.0526198	55.65520502
38.1819405	-122.0527291	55.19628665
38.18199085	-122.0528357	55.14031515
38.18204251	-122.0529424	63.01121045
38.18209453	-122.0530487	58.37543657
38.18214891	-122.053153	52.99327129
38.18220793	-122.053254	52.97184578
38.18226995	-122.0533512	54.29542156
38.18233293	-122.0534456	56.14861409
38.18239494	-122.0535429	55.16281241
38.18245897	-122.0536366	57.82386312
38.18252528	-122.0537323	59.58570408
38.18258958	-122.0538306	56.16929224
38.18265124	-122.0539282	51.0698043
38.18271325	-122.0540236	53.96442403
38.18277623	-122.0541209	55.54318296
38.18283824	-122.0542199	56.82099743
38.18290157	-122.0543149	59.43342207
38.18296525	-122.0544092	57.2984752
38.18303059	-122.0545008	53.53362089
38.1830976	-122.0545925	51.61774437
38.18316628	-122.0546827	51.36864421
38.18323662	-122.0547677	51.54173742
38.18330863	-122.0548527	51.31394007
38.18338196	-122.0549367	51.15
38.18345564	-122.0550163	51.33022733
38.18353133	-122.055094	51.4960559
38.1836107	-122.0551683	51.85458559
38.18369403	-122.0552389	52.15634738
38.18377735	-122.0553052	52.53973561
38.18386033	-122.0553699	52.9687549
38.18394373	-122.0554311	53.06592365
38.18403372	-122.0554837	66.00139477
38.18412406	-122.0555323	71.63223387
38.18421642	-122.0555739	63.35117148
38.18431211	-122.0556079	58.51501556
38.18441113	-122.0556365	68.61210002
38.18451244	-122.0556581	65.0038178
38.18461243	-122.0556714	59.80568817
38.18471243	-122.0556763	54.120629
38.18481242	-122.0556726	52.17241688
38.18491311	-122.0556609	53.77848164
38.18501574	-122.0556465	55.36240187
38.18511608	-122.0556198	56.00230214
38.18521739	-122.055584	56.82277464
38.18531566	-122.0555373	57.77252727
38.18540663	-122.0554829	57.88096661
38.18549461	-122.0554225	57.85514982
38.18558058	-122.0553535	57.5309226
38.18566357	-122.0552811	56.73156821
38.18574523	-122.0552058	55.87241003
38.18582689	-122.0551278	55.2812301
38.18590821	-122.0550441	55.2319156
38.1859882	-122.0549591	65.99671612
38.18606889	-122.0548744	70.31687707
38.18615084	-122.0547908	65.9639722
38.18622784	-122.0547051	55.9684478
38.18630548	-122.0546168	51.4110494
38.1863822	-122.0545288	51.59990482
38.18646552	-122.0544425	52.61812912
38.18654851	-122.0543561	63.43345379
38.18662983	-122.0542658	57.80321861
38.18671016	-122.0541808	55.12398127
38.18679114	-122.0540958	59.8946575
38.18686981	-122.0540108	61.92735207
38.18694946	-122.0539255	60.7310914
38.18702745	-122.0538385	60.20871239
38.18710377	-122.0537491	61.40360175
38.18717842	-122.0536565	62.64056806
38.18725175	-122.0535648	62.97681533
38.18732473	-122.0534661	62.78879005
38.18739605	-122.0533654	62.30997039
38.18746571	-122.0532618	61.6637769
38.18753335	-122.0531575	61.21642272
38.18759869	-122.0530558	60.78646996
38.18766432	-122.0529534	60.40549469
38.18772599	-122.0528478	60.45204009
38.18778731	-122.0527394	60.47845294
38.18784594	-122.0526304	60.08533676
38.18789892	-122.0525184	59.66278579
38.18795059	-122.0524037	59.74503127
38.18800259	-122.0522837	59.676462
38.18805524	-122.0521651	67.22504789
38.18810558	-122.0520511	60.41794148
38.1881569	-122.0519341	54.53752158
38.18820656	-122.0518154	59.53204009
38.18825455	-122.0516965	65.69029914
38.18830121	-122.0515818	68.40681875
38.18834821	-122.0514668	68.71021
38.18839586	-122.0513451	67.11601954
38.1884412	-122.0512238	65.95735912
38.1884882	-122.0511031	65.0782514
38.18853619	-122.0509798	64.1612452
38.18858286	-122.0508565	63.71428534
38.18862884	-122.0507332	63.63284353
38.18867251	-122.0506102	63.38621433
38.18871683	-122.0504878	62.90207675
38.18875815	-122.0503629	62.40452183
38.18879815	-122.0502379	53.34991993
38.18883713	-122.0501132	64.24114267
38.18887382	-122.0499899	53.09431515
38.18891648	-122.0498666	48.79958282
38.18895681	-122.0497439	50.47368726
38.18899848	-122.0496226	50.1330207
38.18903946	-122.0494969	49.36219379
38.18907779	-122.0493759	49.42573249
38.1891168	-122.0492563	49.87869668
38.18915779	-122.0491309	50.90474039
38.18919612	-122.0490046	52.81708929
38.18923479	-122.04888	57.30617586
38.18927411	-122.048756	58.21587964
38.18931111	-122.0486293	58.06216558
38.18935046	-122.048503	59.39499844
38.18939277	-122.048378	59.17773501
38.18943077	-122.048253	72.93721771
38.18946777	-122.0481277	62.30554767
38.1895061	-122.0480017	51.04697732
38.18954443	-122.047878	50.3497336
38.18958276	-122.0477534	51.6382092
38.18962109	-122.047629	65.19844196
38.18965875	-122.0475017	67.91742227
38.18969442	-122.0473787	60.7656217
38.18973275	-122.0472574	54.72515909
38.18977142	-122.0471364	51.40577469
38.18981175	-122.0470111	50.58111618
38.18985308	-122.0468854	51.63662074
38.18989308	-122.0467631	53.01509443
38.18993274	-122.0466384	52.5640973
38.18997174	-122.0465138	52.07614121
38.19001374	-122.0463841	60.2296508
38.19005707	-122.0462554	56.51638435
38.19009939	-122.0461258	54.5133852
38.19013806	-122.0459971	58.42736607
38.19017873	-122.0458648	59.05871944
38.19022139	-122.0457235	57.6499019
38.19026139	-122.0455825	56.43123231
38.19030105	-122.0454382	55.68529486
38.19033938	-122.0452955	56.33757698
38.19037704	-122.0451495	69.64840822
38.1904117	-122.0450052	63.97298394
38.19044436	-122.0448582	66.29647973
38.19047503	-122.0447155	61.55393957
38.19050803	-122.0445685	61.2317209
38.19053969	-122.0444202	59.91624807
38.19057002	-122.0442709	59.26754313
38.19059468	-122.0441172	60.17802286
38.19061801	-122.0439629	60.40853503
38.19064001	-122.0438102	60.43151977
38.19065667	-122.0436533	74.679944
38.19067301	-122.0434956	70.85742378
38.190687	-122.0433393	59.57262426
38.190696	-122.043178	57.47325034
38.190701	-122.043018	81.17395302
38.19070533	-122.0428573	71.02011653
38.19070633	-122.0426946	65.54405499
38.190704	-122.042534	70.61856756
38.19069833	-122.0423703	64.96161505
38.19068933	-122.042207	64.72508385
38.190677	-122.0420484	73.21031475
38.19066167	-122.041883	63.60915536
38.19064401	-122.041724	58.92070413
38.19062168	-122.0415684	61.57729919
38.19059535	-122.0414107	60.29884877
38.19056368	-122.0412551	59.23692219
38.19053069	-122.0410981	57.19370348
38.19049169	-122.0409474	54.2798182
38.19044936	-122.0407991	59.81439643
38.1904047	-122.0406454	60.74528509
38.19036037	-122.0404971	60.76249736
38.19031171	-122.0403505	72.76579574
38.19026171	-122.0402095	62.91808944
38.19021172	-122.0400655	58.92066999
38.19016238	-122.0399268	67.39722989
38.19011506	-122.0397978	53.75920743
38.19006672	-122.0396881	52.34362321
38.19002638	-122.0395908	56.03830538
38.18999303	-122.0395134	56.15069598
38.18996703	-122.0394497	60.39849746
38.18994469	-122.0393994	61.3747276
38.18992835	-122.0393567	59.9512171
38.18992067	-122.0393254	58.77698162
38.18991534	-122.0393034	58.6
38.18990934	-122.0392883	73.93630105
38.18990601	-122.03928	65.91668661
38.18990234	-122.0392717	57.57352017
38.189898	-122.0392633	66.13071612
38.18989568	-122.0392553	61.87429602
38.18988969	-122.0392484	58.90001753
38.18988035	-122.03924	60.36606214
38.18987335	-122.0392317	60.90287573
38.18986601	-122.0392237	61.32946991
38.18986267	-122.0392167	79.9975942
38.18985901	-122.039208	74.5811467
38.18985368	-122.0391984	56.99292844
38.18984735	-122.0391897	63.417119
38.189843	-122.03918	62.95452385
38.18984134	-122.039171	64.63457219
38.18984033	-122.0391584	58.92643934
38.18984101	-122.039143	55.13997855
38.18983768	-122.0391327	54.25051921
38.18983566	-122.0391214	54.87686025
38.18983932	-122.039112	56.14466606
38.18984366	-122.039105	57.12401601
38.189845	-122.039097	57.66492189
38.18984533	-122.0390907	57.73
38.18984699	-122.0390854	57.56524148
38.18984899	-122.039079	57.32287002
38.18985265	-122.039074	57.2813012
38.18985765	-122.039069	57.47167488
38.18986232	-122.0390643	70.03066747
38.18986598	-122.039061	63.88931198
38.18987065	-122.0390577	56.70016317
38.18987432	-122.0390543	58.16327743
38.18987899	-122.039051	57.30460795
38.18988232	-122.039048	62.8915244
38.18988598	-122.0390463	56.90658821
38.18989065	-122.0390447	55.12547585
38.18989399	-122.039043	54.20598106
38.18989732	-122.0390413	53.78143708
38.18990065	-122.03904	53.83748935
38.18990399	-122.0390397	71.05220215
38.18990732	-122.0390377	81.71102493
38.18991065	-122.0390347	61.61514035
38.18991399	-122.0390327	57.00361686
38.18991732	-122.0390297	55.13458428
38.18992098	-122.0390277	55.61083476
38.18992565	-122.0390243	55.3495941
38.18992931	-122.039021	55.9828811
38.18993431	-122.039018	58.9353427
38.18993898	-122.0390167	59.7189512
38.18994264	-122.0390163	61.81589223
38.18994764	-122.039015	62.23857944
38.18995264	-122.039015	63.32672428
38.18995732	-122.0390147	63.93794984
38.18996065	-122.039013	63.07419953
38.18996398	-122.0390117	62.73481493
38.18996732	-122.0390117	62.8464194
38.18997065	-122.0390117	63.07859737
38.18997398	-122.0390117	62.98141502
38.18997732	-122.0390117	82.10891222
38.18998065	-122.0390117	64.96282258
38.18998398	-122.0390117	66.77353679
38.18998699	-122.0390117	70.11907247
38.18998898	-122.0390117	62.95512011
38.18999231	-122.0390117	60.03586342
38.18999532	-122.0390117	57.46188367
38.18999731	-122.0390117	56.62305394
38.19000032	-122.0390117	65.64839392
38.19000231	-122.0390117	61.77931802
38.19000532	-122.039012	57.11701979
38.19000731	-122.0390133	52.85215199
38.19001032	-122.0390133	53.76822017
38.19001231	-122.0390137	58.41410032
38.19001532	-122.039015	58.423566
38.19001731	-122.039015	58.79229612
38.19002032	-122.039015	59.64315032
38.19002199	-122.039015	59.74683839
38.19002366	-122.039015	69.20632633
38.19002532	-122.039015	60.93295956
38.19002699	-122.039015	57.7067829
38.19002866	-122.039015	57.22906512
38.19003064	-122.039015	57.69122919
38.19003366	-122.039015	58.88228471
38.19003532	-122.039015	59.69758181
38.19003699	-122.039015	60.99093216
38.19003898	-122.0390147	60.5759867
38.19004199	-122.0390133	60.09380541
38.19004365	-122.0390133	59.48941713
38.19004532	-122.0390133	58.96436984
38.19004699	-122.0390133	59.70360377
38.19004865	-122.039013	60.31351866
38.19005032	-122.0390117	60.60802558
38.19005199	-122.0390117	60.32283588
38.19005365	-122.0390117	75.08384197
38.19005532	-122.0390117	61.02059072
38.19005699	-122.0390117	58.78379453
38.19005865	-122.0390117	64.9670633
38.19006032	-122.0390117	55.73885683
38.19006167	-122.0390117	52.37393927
38.19006199	-122.0390117	56.35560266
38.19006365	-122.0390117	71.8957059
38.190065	-122.0390113	56.12743859
38.19006532	-122.03901	62.74715919
38.19006667	-122.0390097	59.83444377
38.19006699	-122.0390083	61.24172111
38.19006865	-122.0390083	62.5590065
38.19007032	-122.039008	61.60251226
38.19007167	-122.0390067	60.76737161
38.19007199	-122.0390067	61.37748169
38.19007365	-122.0390063	76.08754404
38.19007532	-122.039005	61.08154344
38.19007667	-122.0390047	65.27011835
38.19007699	-122.039003	52.18810495
38.19007833	-122.0390017	55.89971244
38.19007833	-122.0390013	71.17488191
38.19007865	-122.039	58.09392023
38.19008	-122.0389997	64.96890255
38.19008	-122.0389983	60.43366934
38.19008	-122.038998	68.57131882
38.19008032	-122.0389963	59.36233872
38.19008167	-122.038995	74.84028766
38.19008198	-122.0389947	64.48899602
38.19008333	-122.038993	59.02252505
38.19008365	-122.0389913	62.26273757
38.190085	-122.0389897	65.25705514
38.190085	-122.038988	55.18836481
38.190085	-122.0389863	52.00891031
38.190085	-122.0389847	53.77350718
38.190085	-122.0389833	52.78405681
38.190085	-122.038983	55.89310137
38.190085	-122.0389814	58.43030176
38.190085	-122.03898	60.33462809
38.190085	-122.0389797	59.03165987
38.190085	-122.0389783	57.65010324
38.190085	-122.038978	57.27952772
38.190085	-122.0389764	75.43655084
38.19008532	-122.0389747	55.51496863
38.19008635	-122.038973	64.97289258
38.190085	-122.0389714	77.18749005
38.190085	-122.0389697	69.67400604
38.190085	-122.038968	66.39601481
38.190085	-122.0389667	65.81878783
38.190085	-122.0389664	65.40207886
38.190085	-122.0389647	65.8284332
38.190085	-122.0389633	65.42438143
38.190085	-122.038963	65.22545762
38.190085	-122.0389617	64.76935398
38.190085	-122.0389617	64.71868621
38.190085	-122.0389614	63.79267624
38.190085	-122.03896	63.03854399
38.190085	-122.03896	62.98904668
38.190085	-122.03896	62.68417435
38.190085	-122.0389597	62.01922033
38.190085	-122.0389583	61.27283769
38.19008531	-122.0389583	60.85795339
38.19008667	-122.0389583	60.36732528
38.19008667	-122.038958	60.28610676
38.19008667	-122.0389567	59.76256121
38.19008667	-122.0389567	59.18176673
38.19008667	-122.0389567	58.60347998
38.19008667	-122.0389567	58.06761323
38.19008667	-122.0389567	57.46313894
38.19008667	-122.0389567	57.33566903
38.19008667	-122.0389567	57.26499562
38.19008635	-122.0389567	57.32213537
38.190085	-122.0389567	56.86465891
38.190085	-122.0389567	56.95430307
38.190085	-122.0389567	57.1769517
38.190085	-122.0389567	57.11067906
38.190085	-122.0389567	56.8282804
38.190085	-122.0389567	56.9486989
38.190085	-122.0389567	57.87256987
38.190085	-122.0389567	70.83733797
38.190085	-122.0389567	66.65885975
38.190085	-122.0389567	62.50797522
38.190085	-122.0389567	59.74759964
38.190085	-122.0389567	63.63908002
38.190085	-122.0389567	64.20030921
38.190085	-122.0389567	63.47367699
38.190085	-122.0389567	63.67712464
38.190085	-122.0389567	64.15148512
38.190085	-122.0389567	64.53201088
38.190085	-122.0389567	64.62276346
38.190085	-122.0389567	64.02624243
38.190085	-122.0389567	63.28380611
38.190085	-122.0389567	62.89171063
38.190085	-122.0389567	62.8648113
38.190085	-122.0389567	62.36351866
38.190085	-122.0389567	61.61406013
38.190085	-122.0389567	57.8228675
38.190085	-122.0389567	67.36257642
38.190085	-122.0389567	59.07180146
38.190085	-122.0389567	61.71902906
38.190085	-122.0389567	56.08100619
38.190085	-122.0389567	54.11822602
38.190085	-122.0389567	61.08731248
38.190085	-122.0389567	54.37615853
38.190085	-122.0389567	58.16575646
38.190085	-122.0389567	72.90385003
38.190085	-122.0389567	59.5647974
38.190085	-122.0389567	65.73049655
38.190085	-122.0389567	66.85560508
38.190085	-122.0389567	59.75287737
38.190085	-122.0389567	53.84910319
38.190085	-122.0389567	69.70317148
38.190085	-122.0389567	51.23730533
38.190085	-122.0389567	62.3576503
38.190085	-122.0389567	65.16786282
38.190085	-122.0389567	58.94009387
38.190085	-122.0389567	52.4723777
38.190085	-122.0389567	68.64463514
38.190085	-122.0389567	60.92614594
38.190085	-122.0389567	53.55113995
38.190085	-122.0389567	51.84688503
38.190085	-122.0389567	55.86033439
38.190085	-122.0389567	84.30655416
38.190085	-122.0389567	63.33494969
38.190085	-122.0389567	50.15444015
38.190085	-122.0389567	54.26286579
38.190085	-122.0389567	53.30569321
38.190085	-122.0389567	54.3086715
38.190085	-122.0389567	57.33077323
38.190085	-122.0389567	74.57518477
38.190085	-122.0389567	55.23641023
38.190085	-122.0389567	56.65026681
38.190085	-122.0389567	60.35286146
38.190085	-122.0389567	59.82922466
38.190085	-122.0389567	65.25149145
38.190085	-122.0389567	83.19111014
38.19008469	-122.0389567	75.0772023
38.19008333	-122.0389567	54.37158735
38.19008333	-122.0389567	53.35020698
38.19008333	-122.0389567	67.32737775
38.19008333	-122.0389567	71.81086186
38.19008333	-122.0389567	56.93449947
38.19008333	-122.0389567	52.46361988
38.19008333	-122.0389567	56.38262688
38.19008333	-122.0389567	66.18013648
38.19008333	-122.0389567	75.22190935
38.19008333	-122.0389567	63.06729869
38.19008333	-122.038957	54.61810092
38.19008333	-122.0389583	51.45560628
38.19008333	-122.0389583	58.13714811
38.19008333	-122.0389583	62.05664964
38.19008333	-122.0389583	66.92458549
38.19008333	-122.0389583	62.35237649
38.19008303	-122.0389583	59.14411422
38.19008167	-122.0389583	57.35557627
38.19008167	-122.0389583	56.85607987
38.19008167	-122.0389583	57.5788805
38.19008167	-122.0389583	57.51364285
38.19008167	-122.0389583	58.41577308
38.19008167	-122.0389583	58.84139024
38.19008167	-122.0389583	49.16649262
38.19008167	-122.0389583	47.5243216
38.19008167	-122.0389583	54.40394793
38.19008167	-122.0389583	60.0391887
38.19008167	-122.0389583	56.94006073
38.19008167	-122.0389583	64.03072015
38.19008167	-122.0389583	66.58205016
38.19008167	-122.0389586	70.21357113
38.19008167	-122.03896	65.33241023
38.19008167	-122.03896	66.07419731
38.19008167	-122.03896	81.48757033
38.19008167	-122.03896	72.92351651
38.19008167	-122.03896	60.90739729
38.19008167	-122.03896	62.89060039
38.19008167	-122.03896	67.12483739
38.19008136	-122.03896	72.44825482
38.19008	-122.03896	71.34359722
38.19008	-122.03896	73.37162864
38.1900803	-122.03896	52.91779151
38.19008167	-122.03896	52.59627114
38.19008167	-122.03896	59.59412479
38.19008197	-122.0389597	59.34775042
38.19008394	-122.038958	63.32079982
38.19008787	-122.0389564	53.95431052
38.19009424	-122.038955	55.86219872
38.19009954	-122.038955	58.25588155
38.1901062	-122.0389544	61.03837337
38.19011287	-122.038952	59.96062517
38.19011923	-122.0389536	59.34579544
38.19012513	-122.0389553	59.67012348
38.19013453	-122.0389567	59.72281301
38.1901412	-122.0389564	59.22145531
38.19014817	-122.0389547	58.85462467
38.1901562	-122.0389527	58.17670162
38.19016346	-122.0389494	60.78908476
38.19017286	-122.0389455	68.01507982
38.19017983	-122.0389388	62.3961122
38.19018846	-122.0389318	66.395636
38.19019816	-122.0389241	73.29294576
38.19020679	-122.0389194	67.07926515
38.1902162	-122.0389152	90.13615259
38.19022346	-122.0389071	76.86849846
38.19023346	-122.0389005	63.00119847
38.19024316	-122.0388935	82.28402286
38.19025209	-122.0388861	50.2937483
38.19026346	-122.0388824	58.14599033
38.19027316	-122.0388768	69.01582455
38.19028149	-122.0388685	57.0971984
38.19028982	-122.0388602	59.24847137
38.19029816	-122.0388518	72.37881019
38.19030649	-122.0388432	53.89116674
38.19031512	-122.0388338	59.71644599
38.19032452	-122.0388262	55.25075147
38.1903306	-122.038814	52.7428387
38.19033423	-122.0388005	55.53486569
38.19034012	-122.0387932	59.27585889
38.19034982	-122.0387832	68.98212721
38.19035726	-122.0387729	57.33228282
38.19036059	-122.0387613	58.15564708
38.19036482	-122.0387499	56.61795155
38.19037315	-122.0387399	57.94982142
38.19038089	-122.0387296	57.35722979
38.19038589	-122.038717	53.48277232
38.19039059	-122.038701	60.65372141
38.19039363	-122.0386882	79.94203505
38.19039619	-122.0386779	69.97831999
38.19040226	-122.0386657	58.0217479
38.19040589	-122.0386507	54.9890767
38.19041059	-122.0386363	56.14108415
38.19041392	-122.038624	53.47886448
38.19041844	-122.0386078	51.95179262
38.19042785	-122.0385882	55.41558634
38.19043422	-122.0385782	58.91087667
38.19043892	-122.0385685	59.8973281
38.19044167	-122.0385628	60.29955431
38.19044226	-122.0385657	60.24332749
38.19044559	-122.0385504	59.87409387
38.19044892	-122.0385331	59.62433107
38.19045255	-122.0385119	59.66980934
38.19045814	-122.0384847	64.82235927
38.19046647	-122.0384541	71.94895724
38.19047569	-122.0384202	56.88433953
38.19048932	-122.0383835	58.27723715
38.1905049	-122.0383451	66.69396535
38.19052353	-122.038299	54.21916202
38.19054382	-122.0382557	58.96100771
38.19056519	-122.0382118	59.72207131
38.19058578	-122.0381654	57.24391721
38.19061029	-122.0381204	55.41036743
38.19064029	-122.0380751	56.17739377
38.19067028	-122.0380284	50.97313018
38.19070058	-122.0379824	53.72750718
38.19073224	-122.037939	58.60836984
38.1907642	-122.0378981	54.98755824
38.19079782	-122.0378663	56.57708919
38.19083282	-122.0378284	61.99686861
38.19086811	-122.0377991	57.91406758
38.19090477	-122.0377658	56.81457562
38.19094232	-122.0377331	56.88324853
38.19098427	-122.0377037	57.06182656
38.19102819	-122.0376767	64.1127266
38.19107573	-122.0376484	69.92529174
38.19112739	-122.03762	54.06133565
38.19118023	-122.0375917	56.16088533
38.19123855	-122.0375642	60.90319081
38.19129805	-122.0375421	65.83567044
38.19136334	-122.0375266	59.42987692
38.19143	-122.037518	59.06658055
38.19149696	-122.0375167	64.2702661
38.19156587	-122.0375184	62.16909775
38.19163724	-122.0375296	55.28187339
38.19170782	-122.0375474	58.65622048
38.19178115	-122.0375719	51.73230951
38.19185476	-122.0376019	59.04651609
38.19192976	-122.0376334	67.80419399
38.19200417	-122.0376717	59.17290709
38.19207554	-122.0377123	54.55683386
38.19214525	-122.0377643	60.66452425
38.19221271	-122.0378188	64.675581
38.19227575	-122.0378794	50.86344916
38.19233712	-122.0379421	53.87447727
38.19239711	-122.0380024	52.88488906
38.19245624	-122.0380649	51.37487204
38.19251095	-122.0381322	57.93559843
38.19256486	-122.0382028	72.53059526
38.19262094	-122.0382767	72.01742257
38.19267456	-122.0383536	57.34476799
38.19272956	-122.0384314	60.58291736
38.19278397	-122.0385072	60.21959239
38.19283621	-122.0385869	54.93755039
38.1928915	-122.0386658	61.3179437
38.19294816	-122.0387466	66.75142267
38.19300396	-122.0388233	59.4580414
38.19305591	-122.0389005	59.8777761
38.19310924	-122.0389808	61.24776401
38.19316315	-122.0390625	54.05937423
38.19321923	-122.0391433	59.61738682
38.19327256	-122.0392211	56.70910369
38.19332589	-122.039305	60.25786403
38.19337865	-122.0393896	66.99436864
38.19342864	-122.0394655	52.71905484
38.19347864	-122.0395458	54.78967155
38.19352806	-122.0396274	55.61016871
38.19357501	-122.0397085	54.76974115
38.19362277	-122.0397871	56.42689319
38.19366777	-122.0398671	56.59781085
38.19371247	-122.0399474	61.99279831
38.19375609	-122.0400294	69.71576431
38.19380138	-122.0401141	52.2270346
38.19384775	-122.0402058	56.30172221
38.19389304	-122.040298	70.96110893
38.19393884	-122.0403916	77.17831898
38.19397936	-122.0404762	66.29845949
38.19401407	-122.0405504	55.23862124
38.19404654	-122.0406187	52.67064098
38.19407401	-122.0406761	53.84091706
38.19409677	-122.0407199	56.47936879
38.19411591	-122.0407571	55.3678429
38.19413091	-122.0407882	52.68594591
38.19414619	-122.0408154	61.43074785
38.19416343	-122.0408373	63.81578768
38.19418429	-122.0408598	58.97485995
38.194209	-122.0408747	54.7582382
38.1942329	-122.0408716	54.20339628
38.19425985	-122.0408619	55.26417425
38.19428761	-122.0408516	57.29015642
38.19431204	-122.0408304	56.24710359
38.19433285	-122.0408035	55.21469024
38.19434895	-122.0407743	55.20254751
38.19436114	-122.0407407	54.91821816
38.19436638	-122.040706	59.20873838
38.19436415	-122.0406715	60.39804603
38.19435715	-122.0406321	56.11374679
38.1943402	-122.0405965	60.59303268
38.1943213	-122.0405665	59.54387521
38.19429907	-122.0405363	57.99175797
38.19427265	-122.0405043	57.82714348
38.19423818	-122.0404701	58.61821957
38.19419762	-122.0404304	54.55304678
38.19415315	-122.0403834	49.31834537
38.1941023	-122.0403325	56.95550355
38.19404787	-122.0402684	63.76642242
38.19399593	-122.0401992	64.02961424
38.19394288	-122.0401253	61.31389646
38.19389065	-122.0400472	56.78911648
38.19383565	-122.0399628	59.62245505
38.19378037	-122.0398811	51.03967941
38.19372371	-122.0397997	52.51531359
38.19366648	-122.0397189	51.09559017
38.19360677	-122.0396339	50.14771446
38.19354929	-122.0395489	51.54512917
38.19349511	-122.0394636	51.27827013
38.1934365	-122.0393764	49.90912565
38.19337707	-122.0392859	52.18889662
38.19332068	-122.039192	55.15440691
38.19326653	-122.0390959	53.1365593
38.19321767	-122.0390028	66.01070081
38.19317546	-122.0389117	71.33101667
38.19314021	-122.0388248	59.20151292
38.19311272	-122.0387451	59.57241456
38.1930908	-122.0386659	61.93497719
38.19307777	-122.0385854	61.79752128
38.19307584	-122.0385179	51.22065871
38.19308281	-122.0384462	56.95780208
38.19310032	-122.0383754	62.08551262
38.19312311	-122.0383093	56.92001833
38.19315229	-122.0382463	53.5685594
38.19318646	-122.0381854	52.01303722
38.19322451	-122.0381291	63.61838113
38.19326146	-122.0380741	74.16143043
38.19329979	-122.0380188	63.88151262
38.19333868	-122.0379613	54.20992446
38.19338034	-122.0378999	58.95855164
38.19342173	-122.0378394	59.79803062
38.193462	-122.0377763	51.80726666
38.19350339	-122.0377144	59.61602991
38.19354366	-122.0376521	59.94450219
38.19358477	-122.0375955	52.66028715
38.19362282	-122.0375394	49.5008678
38.19365865	-122.0374866	49.49278239
38.19368947	-122.0374375	52.02901496
38.19371614	-122.037393	57.51571536
38.19374224	-122.0373519	65.3045457
38.19376446	-122.0373136	58.74060271
38.19378084	-122.0372758	52.23197542
38.19379584	-122.0372416	51.29115647
38.19381029	-122.0372125	52.36117571
38.19382195	-122.0371872	54.50842766
38.19383334	-122.03716	54.55092068
38.19384417	-122.0371292	54.8825457
38.19385862	-122.0370953	64.48625154
38.19387084	-122.0370655	62.44238354
38.19388528	-122.0370289	53.70087627
38.19389778	-122.0369919	56.64364103
38.19391417	-122.0369547	55.84634597
38.19392861	-122.0369228	54.21743375
